18,3000184300
02,190.0
,02,1000,181
183,31.0
,081,10.00,1.
18437.0
0,18,2000,10838,3260.000,1089,100018138.0
0,1084,328000,183340.00
,04,160184,16.
,04835000104,3110.00
0,24896,3460.00
0,24897,3230.00
0,24899,3230.00
0,24900,3230.00
0,24901,3490.00
0,24903,3260.00
0,24904,3260.00
0,24906,3250.00
0,24907,3280.00
0,24908,3280.00
0,24910,3230.00
0,24911,3280.00
0,24913,3280.00
0,24914,3250.00
0,24915,3280.00
0,24918,3280.00
0,24919,3240.00
0,24921,3250.00
0,24922,3250.00
0,24924,3280.00
0,24925,3250.00
0,24926,3250.00
0,24928,3280.00
0,24929,3280.00
0,24931,3280.00
0,24932,3260.00
0,24933,3280.00
0,24935,3280.00
0,24936,3250.00
0,24938,3250.00
0,24939,3280.00
0,24940,3280.00
0,24942,3280.00
0,24943,3250.00
0,24945,3290.00
0,24946,3290.00
0,24948,3250.00
0,24949,3250.00
0,24950,3250.00
0,24952,3280.00
0,24953,3250.00
0,24955,3250.00
0,24956,3280.00
0,24957,3230.00
0,24960,3230.00
0,24961,3240.00
0,24963,3260.00
0,24964,3260.00
0,24965,3250.00
0,24967,3250.00
0,24968,3250.00
0,24970,3250.00
0,24971,3510.00
0,24973,3510.00
0,24974,3260.00
0,24975,3260.00
0,24977,3260.00
0,24978,3260.00
0,24980,3260.00
0,24981,3240.00
0,24982,3260.00
0,24984,3260.00
0,24985,3280.00
0,24987,3250.00
0,24988,3250.00
0,24989,3280.00
0,24991,3280.00
0,24992,3280.00
0,24994,3260.00
0,24995,3250.00
0,24996,3250.00
0,24998,3240.00
0,24999,3250.00
0,25001,3250.00
0,25003,3290.00
0,25005,3280.00
0,25006,3280.00
0,25007,3280.00
0,25009,3250.00
0,25010,3250.00
0,25012,3250.00
0,25013,3260.00
0,25014,3260.00
0,25016,3260.00
0,25017,3290.00
0,25019,3290.00
0,25020,3240.00
0,25021,3240.00
0,25023,3260.00
0,25024,3280.00
0,25026,3280.00
0,25027,3260.00
0,25029,3240.00
0,25030,3240.00
0,25031,3250.00
0,25033,3250.00
0,25034,3250.00
0,25036,3300.00
0,25037,3560.00
0,25038,3560.00
0,25040,3280.00
0,25041,3250.00
0,25043,3250.00
0,25044,3260.00
0,25046,3260.00
0,25048,3260.00
0,25049,3260.00
0,25051,3280.00
0,25052,3280.00
0,25054,3300.00
0,25055,3260.00
0,25056,3260.00
0,25058,3290.00
0,25059,3240.00
0,25061,3240.00
0,25062,3230.00
0,25063,3230.00
0,25065,3250.00
0,25066,3250.00
0,25068,3250.00
0,25069,3290.00
0,25070,3250.00
0,25072,3250.00
0,25073,3250.00
0,25075,3300.00
0,25076,3300.00
0,25078,3260.00
0,25079,3280.00
0,25080,3280.00
0,25082,3250.00
0,25083,3260.00
0,25085,3260.00
0,25086,3280.00
0,25088,3290.00
0,25090,3290.00
0,25091,3280.00
0,25093,3240.00
0,25094,3240.00
0,25095,3240.00
0,25097,3280.00
0,25098,3280.00
0,25100,3280.00
0,25101,3260.00
0,25103,3260.00
0,25104,3280.00
0,25105,3280.00
0,25107,360.0,1,80
502.051,501,60
1,60
553280.000,21736.0021836.0092.
1,00
2123002,50000,21541.,57410.00
0,25128,4850.00
0,512949000,242.0
213,463.0
21544.0
,53649000,21754.0
213,8000251404890.0
21240
,25340.0054,000021756.0
02549510.0
0,215,560000,2551510.0
0,2151000
,514510.00
,516520.0
,1000
2195.0
216,5360.00
21151.0
,56351.0
,214,31.00,2516,40.0
0,216,17000
,256,0,57,600
,57,9000
0,25174,990000,2515,84.0
,217,440.0
,21844.0
